meter_id,timestamp,consumption_kwh,voltage_v,current_a,power_factor,status
M-108,2026-09-03 04:00:00,39.28,218.34,173.49,0.935,OK
M-108,2026-09-03 05:00:00,37.17,220.07,173.43,0.937,OK
M-108,2026-09-03 06:00:00,48.58,216.73,223.61,0.933,OK
M-108,2026-09-03 07:00:00,50.92,220.88,226.41,0.955,OK
M-108,2026-09-03 08:00:00,59.66,220.64,268.81,0.93,OK
M-108,2026-09-03 09:00:00,57.95,218.67,267.25,0.938,OK
M-108,2026-09-03 10:00:00,59.38,219.32,267.72,0.938,OK
M-108,2026-09-03 11:00:00,60.76,218.45,265.41,0.944,OK
M-108,2026-09-03 12:00:00,56.88,221.94,270.44,0.954,OK
M-108,2026-09-03 13:00:00,60.69,222.7,270.93,0.895,OK
M-108,2026-09-03 14:00:00,58.52,219.6,271.35,0.949,OK
M-108,2026-09-03 15:00:00,59.29,219.67,269.2,0.922,OK
M-108,2026-09-03 16:00:00,58.38,219.07,269.61,0.944,OK
M-108,2026-09-03 17:00:00,60.54,218.65,272.1,0.905,OK
M-108,2026-09-03 18:00:00,48.75,221.52,229.5,0.922,OK
M-108,2026-09-03 19:00:00,49.52,218.36,222.98,0.951,OK
M-108,2026-09-03 20:00:00,48.46,220.03,220.53,0.947,OK
M-108,2026-09-03 21:00:00,47.4,220.39,215.68,0.899,OK
M-108,2026-09-03 22:00:00,48.22,220.69,224.36,0.946,OK
M-108,2026-09-03 23:00:00,49.88,219.29,228.03,0.936,OK
M-108,2026-09-04 00:00:00,37.37,219.93,175.67,0.956,OK
M-108,2026-09-04 01:00:00,37.2,220.71,177.02,0.93,OK
M-108,2026-09-04 02:00:00,39.14,220.43,173.58,0.927,OK
M-108,2026-09-04 03:00:00,36.9,217.98,171.79,0.943,OK
M-108,2026-09-04 04:00:00,35.94,220.78,172.15,0.943,OK
M-108,2026-09-04 05:00:00,34.97,220.55,172.52,0.931,OK
M-108,2026-09-04 06:00:00,51.18,217.54,218.33,0.942,OK
M-108,2026-09-04 07:00:00,47.79,219.81,215.52,0.948,OK
M-108,2026-09-04 08:00:00,57.09,218.99,275.81,0.931,OK
M-108,2026-09-04 09:00:00,57.17,219.84,268.92,0.908,OK
M-108,2026-09-04 10:00:00,64.45,219.41,267.31,0.945,OK
M-108,2026-09-04 11:00:00,62.63,218.56,272.18,0.933,OK
M-108,2026-09-04 12:00:00,55.97,218.04,271.51,0.918,OK
M-108,2026-09-04 13:00:00,59.35,219.69,270.14,0.953,OK
M-108,2026-09-04 14:00:00,60.66,218.52,270.73,0.955,OK
M-108,2026-09-04 15:00:00,57.91,222.43,274.01,0.938,OK
M-108,2026-09-04 16:00:00,61.22,219.77,259.55,0.947,OK
M-108,2026-09-04 17:00:00,61.02,219.65,265.14,0.892,OK
M-108,2026-09-04 18:00:00,49.5,221.36,215.15,0.948,OK
M-108,2026-09-04 19:00:00,47.91,219.74,222.36,0.934,OK
M-108,2026-09-04 20:00:00,46.69,218.03,222.67,0.903,OK
M-108,2026-09-04 21:00:00,48.54,220.33,220.17,0.92,OK
M-108,2026-09-04 22:00:00,52.15,220.28,221.28,0.933,OK
M-108,2026-09-04 23:00:00,50.57,220.53,222.53,0.941,OK
M-108,2026-09-05 00:00:00,34.88,219.91,167.44,0.927,OK
M-108,2026-09-05 01:00:00,39.2,220.7,172.86,0.911,OK
M-108,2026-09-05 02:00:00,38.14,220.46,168.78,0.902,OK
M-108,2026-09-05 03:00:00,38.79,219.54,168.39,0.943,OK
M-108,2026-09-05 04:00:00,38.57,219.19,167.86,0.907,OK
M-108,2026-09-05 05:00:00,35.11,220.67,173.15,0.937,OK
M-108,2026-09-05 06:00:00,49.84,219.67,220.76,0.914,OK
M-108,2026-09-05 07:00:00,47.97,218.99,216.84,0.931,OK
M-108,2026-09-05 08:00:00,59.15,218.39,277.99,0.928,OK
M-108,2026-09-05 09:00:00,56.8,219.58,267.64,0.943,OK
M-108,2026-09-05 10:00:00,58.55,219.48,268.23,0.909,OK
M-108,2026-09-05 11:00:00,58.19,220.09,267.65,0.938,OK
M-108,2026-09-05 12:00:00,58.94,217.94,268.04,0.938,OK
M-108,2026-09-05 13:00:00,58.11,221.58,271.04,0.927,OK
M-108,2026-09-05 14:00:00,57.52,220.42,268.75,0.925,OK
M-108,2026-09-05 15:00:00,58.34,220.6,270.49,0.925,OK
M-108,2026-09-05 16:00:00,56.38,219.08,270.17,0.933,OK
M-108,2026-09-05 17:00:00,59.63,220.1,263.13,0.938,OK
M-108,2026-09-05 18:00:00,49.91,217.63,221.15,0.949,OK
M-108,2026-09-05 19:00:00,49.5,219.05,217.19,0.933,OK
M-108,2026-09-05 20:00:00,49.98,220.99,219.34,0.903,OK
M-108,2026-09-05 21:00:00,46.88,218.92,214.61,0.953,OK
M-108,2026-09-05 22:00:00,52.46,219.23,221.5,0.927,OK
M-108,2026-09-05 23:00:00,49.61,219.31,216.11,0.952,OK
M-108,2026-09-06 00:00:00,36.28,220.02,170.55,0.934,OK
M-108,2026-09-06 01:00:00,37.03,220.73,173.03,0.959,OK
M-108,2026-09-06 02:00:00,37.93,221.83,172.68,0.922,OK
M-108,2026-09-06 03:00:00,35.78,221.29,173.55,0.935,OK
M-108,2026-09-06 04:00:00,37.99,219.93,168.45,0.948,OK
M-108,2026-09-06 05:00:00,35.94,219.54,172.07,0.92,OK
M-108,2026-09-06 06:00:00,49.21,220.52,222.13,0.915,OK
M-108,2026-09-06 07:00:00,45.8,219.39,221.59,0.958,OK
M-108,2026-09-06 08:00:00,62.75,218.87,274.77,0.939,OK
M-108,2026-09-06 09:00:00,60.93,219.57,271.08,0.949,OK
M-108,2026-09-06 10:00:00,59.36,218.15,269.18,0.94,OK
M-108,2026-09-06 11:00:00,58.89,220.28,270.19,0.933,OK
M-108,2026-09-06 12:00:00,59.28,219.76,271.16,0.908,OK
M-108,2026-09-06 13:00:00,60.38,218.41,266.37,0.915,OK
M-108,2026-09-06 14:00:00,59.87,217.44,268.51,0.924,OK
M-108,2026-09-06 15:00:00,61.46,219.8,267.45,0.946,OK
M-108,2026-09-06 16:00:00,60.79,216.67,271.87,0.956,OK
M-108,2026-09-06 17:00:00,60.51,219.06,276.18,0.904,OK
M-108,2026-09-06 18:00:00,48.77,220.78,219.97,0.946,OK
M-108,2026-09-06 19:00:00,48.6,220.63,220.08,0.926,OK
M-108,2026-09-06 20:00:00,48.15,221.51,223.91,0.946,OK
M-108,2026-09-06 21:00:00,48.46,219.82,214.38,0.919,OK
M-108,2026-09-06 22:00:00,48.53,219.98,218.79,0.914,OK
M-108,2026-09-06 23:00:00,46.45,218.84,224.47,0.93,OK
M-108,2026-09-07 00:00:00,39.88,220.95,175.54,0.935,OK
M-108,2026-09-07 01:00:00,39.46,220.51,176.92,0.902,OK
M-108,2026-09-07 02:00:00,37.21,219.25,174.89,0.954,OK
M-108,2026-09-07 03:00:00,38.05,221.35,173.06,0.927,OK
M-108,2026-09-07 04:00:00,38.48,218.23,175.5,0.926,OK
M-108,2026-09-07 05:00:00,39.65,221.76,173.0,0.906,OK
M-108,2026-09-07 06:00:00,45.72,221.04,223.11,0.927,OK
M-108,2026-09-07 07:00:00,49.48,219.02,223.04,0.919,OK
M-108,2026-09-07 08:00:00,59.7,218.6,271.51,0.927,OK
M-108,2026-09-07 09:00:00,58.92,219.99,270.05,0.922,OK
M-108,2026-09-07 10:00:00,61.61,219.65,267.18,0.906,OK
M-108,2026-09-07 11:00:00,58.08,220.38,270.35,0.939,OK
M-108,2026-09-07 12:00:00,60.35,219.1,275.06,0.906,OK
M-108,2026-09-07 13:00:00,57.47,218.83,266.69,0.931,OK
M-108,2026-09-07 14:00:00,61.61,220.61,273.42,0.962,OK
M-108,2026-09-07 15:00:00,58.72,221.26,263.9,0.902,OK
M-108,2026-09-07 16:00:00,58.0,219.88,270.36,0.927,OK
M-108,2026-09-07 17:00:00,57.23,221.2,268.77,0.93,OK
M-108,2026-09-07 18:00:00,47.27,219.03,217.06,0.936,OK
M-108,2026-09-07 19:00:00,49.38,217.35,218.4,0.936,OK
M-108,2026-09-07 20:00:00,47.14,219.09,222.87,0.915,OK
M-108,2026-09-07 21:00:00,49.04,220.9,227.87,0.932,OK
M-108,2026-09-07 22:00:00,49.41,218.65,215.55,0.892,OK
M-108,2026-09-07 23:00:00,51.87,220.47,225.38,0.932,OK
M-108,2026-09-08 00:00:00,35.37,222.15,172.14,0.932,OK
M-108,2026-09-08 01:00:00,37.14,221.66,167.53,0.929,OK
M-108,2026-09-08 02:00:00,35.0,218.47,170.03,0.928,OK
M-108,2026-09-08 03:00:00,38.53,220.93,171.29,0.931,OK
M-108,2026-09-08 04:00:00,40.07,223.65,171.73,0.922,OK
M-108,2026-09-08 05:00:00,36.53,219.75,169.72,0.904,OK
M-108,2026-09-08 06:00:00,49.29,220.19,215.08,0.91,OK
M-108,2026-09-08 07:00:00,48.07,222.76,222.61,0.914,OK
M-108,2026-09-08 08:00:00,59.09,218.96,266.63,0.919,OK
M-108,2026-09-08 09:00:00,60.84,222.7,267.34,0.936,OK
M-108,2026-09-08 10:00:00,57.54,219.04,267.7,0.942,OK
M-108,2026-09-08 11:00:00,56.41,219.29,264.78,0.94,OK
M-108,2026-09-08 12:00:00,61.58,220.64,272.94,0.929,OK
M-108,2026-09-08 13:00:00,60.79,217.79,265.37,0.937,OK
M-108,2026-09-08 14:00:00,57.55,220.14,268.6,0.934,OK
M-108,2026-09-08 15:00:00,61.05,220.23,271.3,0.923,OK
M-108,2026-09-08 16:00:00,59.55,219.76,267.01,0.969,OK
M-108,2026-09-08 17:00:00,59.69,219.15,270.15,0.945,OK
M-108,2026-09-08 18:00:00,50.13,220.26,223.1,0.946,OK
M-108,2026-09-08 19:00:00,51.05,219.86,221.65,0.943,OK
M-108,2026-09-08 20:00:00,47.13,219.94,218.65,0.904,OK
M-108,2026-09-08 21:00:00,50.25,219.43,217.91,0.927,OK
M-108,2026-09-08 22:00:00,48.83,219.92,219.77,0.929,OK
M-108,2026-09-08 23:00:00,47.96,221.3,218.48,0.898,OK
M-108,2026-09-09 00:00:00,37.79,220.5,171.39,0.908,OK
M-108,2026-09-09 01:00:00,37.26,221.28,172.49,0.935,OK
M-108,2026-09-09 02:00:00,36.03,221.06,171.34,0.912,OK
M-108,2026-09-09 03:00:00,38.02,219.54,172.77,0.97,OK
M-108,2026-09-09 04:00:00,37.42,219.08,174.15,0.938,OK
M-108,2026-09-09 05:00:00,39.73,219.93,171.04,0.917,OK
M-108,2026-09-09 06:00:00,46.7,219.34,223.91,0.894,OK
M-108,2026-09-09 07:00:00,51.94,219.7,218.39,0.955,OK
M-108,2026-09-09 08:00:00,59.1,218.53,268.31,0.905,OK
M-108,2026-09-09 09:00:00,59.06,220.37,269.89,0.923,OK
M-108,2026-09-09 10:00:00,59.4,220.55,263.29,0.932,OK
M-108,2026-09-09 11:00:00,62.91,218.87,268.82,0.929,OK
M-108,2026-09-09 12:00:00,58.77,220.03,270.1,0.911,OK
M-108,2026-09-09 13:00:00,56.42,221.66,269.59,0.931,OK
M-108,2026-09-09 14:00:00,60.82,220.32,271.84,0.918,OK
M-108,2026-09-09 15:00:00,59.71,220.64,272.42,0.941,OK
M-108,2026-09-09 16:00:00,58.53,219.86,268.19,0.929,OK
M-108,2026-09-09 17:00:00,61.46,220.04,261.76,0.929,OK
M-108,2026-09-09 18:00:00,46.29,219.13,222.82,0.925,OK
M-108,2026-09-09 19:00:00,52.09,220.69,223.83,0.936,OK
M-108,2026-09-09 20:00:00,48.46,220.96,226.8,0.919,OK
M-108,2026-09-09 21:00:00,46.24,219.93,222.5,0.909,OK
M-108,2026-09-09 22:00:00,49.53,220.64,219.99,0.937,OK
M-108,2026-09-09 23:00:00,47.67,219.4,222.7,0.924,OK
M-108,2026-09-10 00:00:00,37.2,219.66,176.19,0.951,OK
M-108,2026-09-10 01:00:00,41.37,216.49,170.58,0.946,OK
M-108,2026-09-10 02:00:00,37.54,219.29,170.2,0.924,OK
M-108,2026-09-10 03:00:00,40.49,221.54,173.28,0.937,OK
M-108,2026-09-10 04:00:00,37.6,220.67,171.63,0.942,OK
M-108,2026-09-10 05:00:00,39.95,220.21,172.02,0.939,OK
M-108,2026-09-10 06:00:00,48.07,219.03,217.4,0.926,OK
M-108,2026-09-10 07:00:00,49.95,218.37,224.58,0.921,OK
M-108,2026-09-10 08:00:00,58.72,219.37,271.18,0.924,OK
M-108,2026-09-10 09:00:00,56.82,219.81,270.25,0.92,OK
M-108,2026-09-10 10:00:00,58.89,218.79,272.18,0.917,OK
M-108,2026-09-10 11:00:00,61.61,220.8,269.03,0.936,OK
M-108,2026-09-10 12:00:00,59.3,221.0,267.76,0.947,OK
M-108,2026-09-10 13:00:00,61.31,221.57,265.24,0.925,OK
M-108,2026-09-10 14:00:00,58.0,221.0,268.29,0.938,OK
M-108,2026-09-10 15:00:00,58.9,220.17,271.31,0.921,OK
M-108,2026-09-10 16:00:00,58.09,219.9,270.03,0.909,OK
M-108,2026-09-10 17:00:00,60.88,221.91,267.36,0.909,OK
M-108,2026-09-10 18:00:00,48.43,218.83,218.7,0.923,OK
M-108,2026-09-10 19:00:00,51.95,219.05,221.23,0.903,OK
M-108,2026-09-10 20:00:00,45.66,219.24,219.19,0.927,OK
M-108,2026-09-10 21:00:00,44.67,221.23,220.52,0.954,OK
M-108,2026-09-10 22:00:00,45.35,218.97,218.4,0.932,OK
M-108,2026-09-10 23:00:00,46.56,220.05,225.85,0.928,OK
M-108,2026-09-11 00:00:00,41.03,220.48,172.75,0.919,OK
M-108,2026-09-11 01:00:00,35.69,222.62,170.97,0.939,OK
M-108,2026-09-11 02:00:00,38.65,221.09,169.87,0.91,OK
M-108,2026-09-11 03:00:00,35.34,222.35,171.12,0.958,OK
M-108,2026-09-11 04:00:00,37.35,218.03,170.78,0.931,OK
M-108,2026-09-11 05:00:00,38.45,221.09,175.17,0.927,OK
M-108,2026-09-11 06:00:00,49.76,220.64,218.7,0.922,OK
M-108,2026-09-11 07:00:00,49.59,220.08,221.94,0.942,OK
M-108,2026-09-11 08:00:00,56.53,219.68,265.61,0.908,OK
M-108,2026-09-11 09:00:00,58.63,221.57,267.68,0.932,OK
M-108,2026-09-11 10:00:00,61.21,219.36,269.71,0.932,OK
M-108,2026-09-11 11:00:00,60.67,219.84,272.38,0.905,OK
M-108,2026-09-11 12:00:00,56.27,217.19,267.82,0.957,OK
M-108,2026-09-11 13:00:00,60.43,218.67,266.89,0.945,OK
M-108,2026-09-11 14:00:00,57.36,219.08,265.75,0.932,OK
M-108,2026-09-11 15:00:00,60.48,221.25,272.38,0.93,OK
M-108,2026-09-11 16:00:00,61.2,217.81,266.79,0.92,OK
M-108,2026-09-11 17:00:00,57.91,218.85,266.9,0.923,OK
M-108,2026-09-11 18:00:00,49.88,217.93,225.95,0.911,OK
M-108,2026-09-11 19:00:00,47.34,219.75,223.1,0.919,OK
M-108,2026-09-11 20:00:00,50.05,219.98,223.67,0.918,OK
M-108,2026-09-11 21:00:00,49.25,219.71,220.1,0.922,OK
M-108,2026-09-11 22:00:00,50.42,221.24,221.55,0.95,OK
M-108,2026-09-11 23:00:00,49.59,221.25,219.28,0.937,OK
M-108,2026-09-12 00:00:00,42.85,220.84,173.73,0.934,OK
M-108,2026-09-12 01:00:00,37.98,220.35,172.02,0.938,OK
M-108,2026-09-12 02:00:00,40.24,219.44,173.73,0.925,OK
M-108,2026-09-12 03:00:00,35.78,219.35,177.78,0.945,OK
M-108,2026-09-12 04:00:00,38.66,219.86,173.71,0.918,OK
M-108,2026-09-12 05:00:00,36.42,220.14,177.99,0.947,OK
M-108,2026-09-12 06:00:00,51.25,220.51,219.57,0.931,OK
M-108,2026-09-12 07:00:00,46.68,220.71,220.24,0.923,OK
M-108,2026-09-12 08:00:00,58.78,222.53,268.28,0.902,OK
M-108,2026-09-12 09:00:00,60.26,219.23,268.04,0.926,OK
M-108,2026-09-12 10:00:00,60.56,220.22,270.97,0.946,OK
M-108,2026-09-12 11:00:00,61.64,219.34,271.25,0.937,OK
M-108,2026-09-12 12:00:00,60.26,218.12,266.35,0.9,OK
M-108,2026-09-12 13:00:00,59.49,218.58,269.69,0.946,OK
M-108,2026-09-12 14:00:00,59.63,220.44,272.85,0.914,OK
M-108,2026-09-12 15:00:00,60.18,219.34,270.81,0.908,OK
M-108,2026-09-12 16:00:00,59.54,221.35,265.8,0.924,OK
M-108,2026-09-12 17:00:00,62.46,220.16,262.43,0.951,OK
M-108,2026-09-12 18:00:00,47.16,219.52,220.32,0.92,OK
M-108,2026-09-12 19:00:00,49.2,219.87,216.91,0.938,OK
M-108,2026-09-12 20:00:00,48.37,221.24,217.8,0.941,OK
M-108,2026-09-12 21:00:00,46.89,218.86,216.92,0.938,OK
M-108,2026-09-12 22:00:00,49.26,219.61,223.17,0.916,OK
M-108,2026-09-12 23:00:00,50.41,220.22,219.14,0.907,OK
M-108,2026-09-13 00:00:00,37.13,219.14,175.83,0.942,OK
M-108,2026-09-13 01:00:00,33.96,219.79,171.12,0.956,OK
M-108,2026-09-13 02:00:00,36.06,221.27,174.81,0.919,OK
M-108,2026-09-13 03:00:00,37.49,218.22,173.22,0.923,OK
M-108,2026-09-13 04:00:00,40.46,219.81,174.37,0.932,OK
M-108,2026-09-13 05:00:00,39.21,219.33,175.12,0.953,OK
M-108,2026-09-13 06:00:00,51.13,218.99,222.83,0.915,OK
M-108,2026-09-13 07:00:00,48.17,217.88,220.98,0.937,OK
M-108,2026-09-13 08:00:00,61.68,219.19,270.53,0.918,OK
M-108,2026-09-13 09:00:00,59.9,220.53,268.34,0.939,OK
M-108,2026-09-13 10:00:00,61.33,220.27,265.4,0.925,OK
M-108,2026-09-13 11:00:00,59.18,221.17,271.39,0.951,OK
M-108,2026-09-13 12:00:00,60.13,219.7,268.47,0.904,OK
M-108,2026-09-13 13:00:00,61.77,220.61,267.83,0.94,OK
M-108,2026-09-13 14:00:00,57.12,221.86,266.03,0.934,OK
M-108,2026-09-13 15:00:00,58.31,221.3,268.42,0.944,OK
M-108,2026-09-13 16:00:00,56.72,221.16,273.7,0.928,OK
M-108,2026-09-13 17:00:00,57.21,220.57,271.96,0.908,OK
M-108,2026-09-13 18:00:00,48.34,220.02,230.18,0.919,OK
M-108,2026-09-13 19:00:00,46.94,221.02,226.12,0.951,OK
M-108,2026-09-13 20:00:00,49.21,218.98,224.56,0.932,OK
M-108,2026-09-13 21:00:00,49.28,220.38,224.95,0.921,OK
M-108,2026-09-13 22:00:00,48.88,217.21,215.77,0.942,OK
M-108,2026-09-13 23:00:00,48.09,221.0,220.02,0.951,OK
M-108,2026-09-14 00:00:00,39.12,220.6,178.58,0.935,OK
M-108,2026-09-14 01:00:00,38.59,221.15,168.94,0.893,OK
M-108,2026-09-14 02:00:00,37.1,219.05,172.87,0.923,OK
M-108,2026-09-14 03:00:00,41.47,219.18,176.11,0.923,OK
M-108,2026-09-14 04:00:00,35.86,219.7,174.91,0.901,OK
M-108,2026-09-14 05:00:00,38.34,221.16,174.12,0.929,OK
M-108,2026-09-14 06:00:00,48.09,220.01,226.76,0.941,OK
M-108,2026-09-14 07:00:00,47.79,218.25,222.87,0.923,OK
M-108,2026-09-14 08:00:00,57.19,221.5,266.99,0.921,OK
M-108,2026-09-14 09:00:00,60.65,219.97,273.35,0.945,OK
M-108,2026-09-14 10:00:00,60.32,220.9,269.15,0.958,OK
M-108,2026-09-14 11:00:00,58.21,218.78,265.92,0.945,OK
M-108,2026-09-14 12:00:00,61.39,217.44,267.19,0.92,OK
M-108,2026-09-14 13:00:00,60.35,220.22,268.6,0.922,OK
M-108,2026-09-14 14:00:00,61.19,220.7,269.83,0.932,OK
M-108,2026-09-14 15:00:00,60.3,218.89,270.18,0.936,OK
M-108,2026-09-14 16:00:00,60.78,220.5,272.27,0.916,OK
M-108,2026-09-14 17:00:00,57.9,220.23,267.49,0.928,OK
M-108,2026-09-14 18:00:00,46.74,217.48,217.41,0.883,OK
M-108,2026-09-14 19:00:00,48.52,222.16,227.76,0.915,OK
M-108,2026-09-14 20:00:00,49.03,218.43,216.41,0.912,OK
M-108,2026-09-14 21:00:00,48.35,220.3,220.25,0.94,OK
M-108,2026-09-14 22:00:00,48.15,218.69,220.91,0.91,OK
M-108,2026-09-14 23:00:00,46.06,219.59,222.75,0.902,OK
M-109,2026-09-01 00:00:00,33.01,221.99,147.45,0.931,OK
M-109,2026-09-01 01:00:00,34.28,218.85,154.47,0.941,OK
M-109,2026-09-01 02:00:00,34.06,220.43,151.55,0.92,OK
M-109,2026-09-01 03:00:00,34.06,220.42,149.74,0.954,OK
M-109,2026-09-01 04:00:00,34.26,220.77,152.25,0.95,OK
M-109,2026-09-01 05:00:00,35.66,220.2,151.1,0.954,OK
M-109,2026-09-01 06:00:00,41.49,220.59,189.19,0.937,OK
M-109,2026-09-01 07:00:00,40.27,221.72,194.7,0.916,OK
M-109,2026-09-01 08:00:00,53.26,219.52,227.59,0.968,OK
M-109,2026-09-01 09:00:00,50.96,220.92,235.47,0.914,OK
M-109,2026-09-01 10:00:00,51.64,222.23,235.39,0.921,OK
M-109,2026-09-01 11:00:00,50.87,218.76,232.41,0.957,OK
M-109,2026-09-01 12:00:00,51.57,219.38,233.53,0.932,OK
M-109,2026-09-01 13:00:00,50.71,219.69,231.41,0.935,OK
M-109,2026-09-01 14:00:00,50.23,220.29,235.67,0.932,OK
M-109,2026-09-01 15:00:00,51.27,222.54,241.68,0.924,OK
M-109,2026-09-01 16:00:00,49.97,221.27,232.02,0.934,OK
M-109,2026-09-01 17:00:00,51.93,219.99,241.19,0.951,OK
M-109,2026-09-01 18:00:00,43.2,221.27,191.44,0.927,OK
M-109,2026-09-01 19:00:00,44.6,219.43,191.44,0.924,OK
M-109,2026-09-01 20:00:00,40.75,217.08,191.92,0.937,OK
M-109,2026-09-01 21:00:00,41.46,220.51,195.57,0.929,OK
M-109,2026-09-01 22:00:00,41.54,221.78,192.5,0.928,OK
M-109,2026-09-01 23:00:00,41.1,218.22,189.81,0.945,OK
M-109,2026-09-02 00:00:00,33.46,221.25,155.05,0.976,OK
M-109,2026-09-02 01:00:00,32.99,218.44,150.42,0.95,OK
M-109,2026-09-02 02:00:00,33.32,218.63,153.15,0.945,OK
M-109,2026-09-02 03:00:00,33.47,219.18,151.62,0.958,OK
M-109,2026-09-02 04:00:00,36.61,220.86,147.87,0.897,OK
M-109,2026-09-02 05:00:00,34.26,219.37,145.59,0.92,OK
M-109,2026-09-02 06:00:00,41.95,217.77,195.72,0.935,OK
M-109,2026-09-02 07:00:00,41.45,220.52,197.94,0.922,OK
M-109,2026-09-02 08:00:00,50.72,220.86,239.87,0.926,OK
M-109,2026-09-02 09:00:00,51.07,219.35,234.49,0.914,OK
M-109,2026-09-02 10:00:00,50.37,219.54,239.37,0.938,OK
M-109,2026-09-02 11:00:00,51.76,220.01,241.85,0.956,OK
M-109,2026-09-02 12:00:00,50.5,220.02,234.42,0.928,OK
M-109,2026-09-02 13:00:00,51.17,219.04,237.86,0.94,OK
M-109,2026-09-02 14:00:00,52.72,221.31,232.73,0.941,OK
M-109,2026-09-02 15:00:00,51.24,219.55,229.18,0.946,OK
M-109,2026-09-02 16:00:00,54.49,221.35,236.9,0.922,OK
M-109,2026-09-02 17:00:00,51.3,218.93,238.86,0.954,OK
M-109,2026-09-02 18:00:00,43.57,219.61,194.02,0.925,OK
M-109,2026-09-02 19:00:00,45.34,220.41,195.1,0.934,OK
M-109,2026-09-02 20:00:00,42.38,220.48,193.69,0.951,OK
M-109,2026-09-02 21:00:00,40.99,220.1,188.8,0.914,OK
M-109,2026-09-02 22:00:00,41.77,220.59,191.67,0.97,OK
M-109,2026-09-02 23:00:00,39.01,219.72,200.02,0.945,OK
M-109,2026-09-03 00:00:00,30.71,220.05,154.19,0.939,OK
M-109,2026-09-03 01:00:00,29.83,221.01,151.42,0.936,OK
M-109,2026-09-03 02:00:00,35.12,219.23,154.6,0.964,OK
M-109,2026-09-03 03:00:00,33.2,220.12,151.35,0.941,OK
M-109,2026-09-03 04:00:00,28.65,218.36,150.64,0.964,OK
M-109,2026-09-03 05:00:00,35.82,219.71,153.76,0.925,OK
M-109,2026-09-03 06:00:00,41.2,219.17,199.03,0.905,OK
M-109,2026-09-03 07:00:00,44.07,221.99,197.7,0.956,OK
M-109,2026-09-03 08:00:00,53.56,217.51,235.36,0.94,OK
M-109,2026-09-03 09:00:00,52.58,219.78,234.79,0.926,OK
M-109,2026-09-03 10:00:00,49.82,222.25,240.71,0.94,OK
M-109,2026-09-03 11:00:00,52.0,220.77,232.26,0.966,OK
M-109,2026-09-03 12:00:00,48.92,220.65,236.59,0.948,OK
M-109,2026-09-03 13:00:00,54.31,219.72,241.31,0.95,OK
M-109,2026-09-03 14:00:00,51.66,220.32,233.3,0.95,OK
M-109,2026-09-03 15:00:00,51.89,219.44,232.56,0.933,OK
M-109,2026-09-03 16:00:00,50.09,220.5,236.14,0.955,OK
M-109,2026-09-03 17:00:00,50.06,221.87,233.47,0.938,OK
M-109,2026-09-03 18:00:00,42.37,221.36,192.67,0.958,OK
M-109,2026-09-03 19:00:00,44.21,218.95,193.28,0.969,OK
M-109,2026-09-03 20:00:00,43.78,221.71,191.83,0.932,OK
M-109,2026-09-03 21:00:00,44.72,218.89,197.63,0.949,OK
M-109,2026-09-03 22:00:00,43.65,219.11,201.04,0.961,OK
M-109,2026-09-03 23:00:00,42.35,219.86,189.48,0.94,OK
M-109,2026-09-04 00:00:00,31.32,221.15,152.14,0.944,OK
M-109,2026-09-04 01:00:00,32.2,219.99,150.75,0.943,OK
M-109,2026-09-04 02:00:00,35.01,218.32,152.02,0.932,OK
M-109,2026-09-04 03:00:00,33.4,221.56,154.57,0.967,OK
M-109,2026-09-04 04:00:00,33.34,218.25,153.49,0.946,OK
M-109,2026-09-04 05:00:00,31.29,223.64,151.01,0.945,OK
M-109,2026-09-04 06:00:00,40.85,219.38,194.42,0.926,OK
M-109,2026-09-04 07:00:00,45.9,220.41,196.4,0.934,OK
M-109,2026-09-04 08:00:00,50.99,220.37,239.83,0.894,OK
M-109,2026-09-04 09:00:00,55.64,220.41,235.75,0.956,OK
M-109,2026-09-04 10:00:00,52.31,219.49,237.44,0.922,OK
M-109,2026-09-04 11:00:00,52.0,219.22,239.49,0.929,OK
M-109,2026-09-04 12:00:00,53.6,219.51,233.83,0.934,OK
M-109,2026-09-04 13:00:00,51.41,219.35,230.48,0.943,OK
M-109,2026-09-04 14:00:00,51.9,222.21,238.67,0.963,OK
M-109,2026-09-04 15:00:00,53.07,219.25,234.75,0.94,OK
M-109,2026-09-04 16:00:00,52.52,220.75,237.67,0.938,OK
M-109,2026-09-04 17:00:00,52.86,221.06,238.98,0.94,OK
M-109,2026-09-04 18:00:00,40.9,219.18,190.63,0.944,OK
M-109,2026-09-04 19:00:00,43.2,219.4,188.96,0.944,OK
M-109,2026-09-04 20:00:00,40.79,219.63,194.5,0.929,OK
M-109,2026-09-04 21:00:00,42.41,218.98,194.38,0.936,OK
M-109,2026-09-04 22:00:00,43.12,218.01,190.91,0.917,OK
M-109,2026-09-04 23:00:00,41.61,219.58,189.24,0.965,OK
M-109,2026-09-05 00:00:00,30.78,222.56,150.35,0.946,OK
M-109,2026-09-05 01:00:00,32.49,220.52,150.73,0.965,OK
M-109,2026-09-05 02:00:00,32.22,218.35,148.93,0.942,OK
M-109,2026-09-05 03:00:00,30.73,218.91,149.81,0.956,OK
M-109,2026-09-05 04:00:00,32.26,218.08,152.39,0.942,OK
M-109,2026-09-05 05:00:00,31.07,222.65,149.92,0.954,OK
M-109,2026-09-05 06:00:00,42.1,218.9,202.8,0.957,OK
